asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_prime,climate_pledge_friendly
B0BXV2XKVF,SAMSUNG Galaxy A14 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Silver (SM-A145M/DS)),$136.99,,USD,4.3,255,https://www.amazon.com/dp/B0BXV2XKVF,https://m.media-amazon.com/images/I/717yeZFskGL._AC_SX444_SY639_QL65_.jpg,,$136.99,False,True,False
B0BLP3ZZXT,"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023, Green","$1,199.99",,USD,4.7,359,https://www.amazon.com/dp/B0BLP3ZZXT,https://m.media-amazon.com/images/I/71HtN4qqLZL._AC_SX444_SY639_QL65_.jpg,,"$1,199.99",False,True,False
B0BYM3SD4K,"Apple iPhone 14 Pro Max, 128GB, Deep Purple - Unlocked (Renewed Premium)","$1,080.00","$1,150.00",USD,4,99,https://www.amazon.com/dp/B0BYM3SD4K,https://m.media-amazon.com/images/I/51iJx7YWDOL._AC_SX444_SY639_QL65_.jpg,,"$1,080.00",False,True,True
B09R6FJWWS,"SAMSUNG Galaxy A53 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB, 6.5” FHD Super AMOLED Screen, Long Battery Life, US Version, Black",$418.00,$449.99,USD,4.3,4044,https://www.amazon.com/dp/B09R6FJWWS,https://m.media-amazon.com/images/I/71HN4P-pd5L._AC_SX444_SY639_QL65_.jpg,,$418.00,False,True,True
B09Q98BRRN,"SAMSUNG Galaxy A03 Core (SM-A032/DS) Dual SIM 32GB/ 2GB RAM, GSM Unlocked International Version - No Warranty - Black",$87.60,,USD,3.8,1686,https://www.amazon.com/dp/B09Q98BRRN,https://m.media-amazon.com/images/I/61EYfTYzWML._AC_SX444_SY639_QL65_.jpg,,$87.60,False,True,False
B09V3HZ8B5,"Apple iPhone 13 Pro Max (256 GB, Alpine Green) [Locked] + Carrier Subscription","$1,199.00",,USD,4.1,21,https://www.amazon.com/dp/B09V3HZ8B5,https://m.media-amazon.com/images/I/611ovP2GkrL._AC_SX444_SY639_QL65_.jpg,,"$1,199.00",False,True,True
B09LG4PSB6,Samsung Galaxy S20 FE 5G 128GB Blue Verizon (Renewed),$189.99,$549.97,USD,4.1,759,https://www.amazon.com/dp/B09LG4PSB6,https://m.media-amazon.com/images/I/61WeLSi+UiL._AC_SX444_SY639_QL65_.jpg,,$189.99,False,True,True
B0C1Q3MVBP,"SAMSUNG Galaxy A14 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 64GB Black",$148.99,$199.99,USD,3.5,37,https://www.amazon.com/dp/B0C1Q3MVBP,https://m.media-amazon.com/images/I/61G9RdA0EQL._AC_SX444_SY639_QL65_.jpg,,$148.99,False,True,True
B0BYTB365B,"SAMSUNG Galaxy A14 (128GB, 4GB) 6.6&#x27;&#x27;, Android 13, 5000mAh Battery, 50MP Triple Camera, Dual SIM 4G Volte GSM Unlocked International Model A145M/DS (w/ 256GB SD, Green)",$155.00,,USD,4.3,59,https://www.amazon.com/dp/B0BYTB365B,https://m.media-amazon.com/images/I/71xRZ1eIaKL._AC_SX444_SY639_QL65_.jpg,,$155.00,False,True,False
B0BTZ9DC88,"SAMSUNG Galaxy A14 (SM-A145P/DS) Dual SIM,64GB + 4GB, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - No Warranty - (Green)",$133.95,,USD,3.8,54,https://www.amazon.com/dp/B0BTZ9DC88,https://m.media-amazon.com/images/I/81kkaatt0dL._AC_SX444_SY639_QL65_.jpg,,$133.95,False,True,False
B0991J62ZY,"Samsung Galaxy A12 (32GB, 3GB) 6.5&quot; HD+, Quad Camera, 5000mAh Battery, Global 4G Volte (AT&amp;T Unlocked for T-Mobile, Verizon, Metro) A125U (Black) (Renewed)",$107.00,$149.99,USD,3.9,1263,https://www.amazon.com/dp/B0991J62ZY,https://m.media-amazon.com/images/I/81t8kQP6OQL._AC_SX444_SY639_QL65_.jpg,,$107.00,False,False,True
B0BTDVC5V5,SAMSUNG Galaxy A04S 4G LTE (64GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.5&quot; 50MP Triple Camera + (w/Fast Car Charger) (Black),$124.00,,USD,4.2,8,https://www.amazon.com/dp/B0BTDVC5V5,https://m.media-amazon.com/images/I/41eVxD1ZcWL._AC_SX444_SY639_QL65_.jpg,,$124.00,False,True,False
B07PFL39NH,"Samsung Galaxy S10, 128GB, Prism Black - Unlocked (Renewed)",$178.00,,USD,4.3,15311,https://www.amazon.com/dp/B07PFL39NH,https://m.media-amazon.com/images/I/51Jv+zvCoaL._AC_SX444_SY639_QL65_.jpg,,$178.00,False,True,True
B093CP6CLX,"Samsung Galaxy S21 Ultra 5G | G998U Android Cell Phone | US Version Smartphone | Pro-Grade Camera, 8K Video, 108MP High Res | 128GB, T-Mobile Locked, (Renewed)",$346.71,$366.90,USD,4.4,348,https://www.amazon.com/dp/B093CP6CLX,https://m.media-amazon.com/images/I/71c4bP43zpL._AC_SX444_SY639_QL65_.jpg,,$346.71,False,False,True
B09T3MQSVP,"Samsung Galaxy A13 5G Cell Phone, AT&amp;T GSM Unlocked Android Smartphone, 64GB, Long Lasting Battery, Expandable Storage, Triple Lens Camera, Infinite Display, Black (Renewed)",$125.00,,USD,3.9,660,https://www.amazon.com/dp/B09T3MQSVP,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_SX444_SY639_QL65_.jpg,,$125.00,False,False,True
B09BFTMQH9,"SAMSUNG Galaxy S21 FE 5G Cell Phone, Factory Unlocked Android Smartphone, 128GB, 120Hz Display Screen, Pro Grade Camera, All Day Intelligent Battery, US Version, 2022, Graphite",$499.99,$599.99,USD,4.5,14445,https://www.amazon.com/dp/B09BFTMQH9,https://m.media-amazon.com/images/I/61ZNIHIEUqL._AC_SX444_SY639_QL65_.jpg,,$499.99,False,True,False
B09C6LMM28,SAMSUNG A52 5G A526U 128GB Fully Unlocked Android Smartphone,$172.99,,USD,4.1,356,https://www.amazon.com/dp/B09C6LMM28,https://m.media-amazon.com/images/I/61Vz+CqGE6L._AC_SX444_SY639_QL65_.jpg,,$172.99,False,True,True
B09SM24S8C,"Samsung Galaxy A03s Cell Phone, AT&amp;T GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, Expandable Storage, 3 Camera Lenses, Infinite Display - Black (Renewed)",$85.27,$159.99,USD,4,96,https://www.amazon.com/dp/B09SM24S8C,https://m.media-amazon.com/images/I/61Dy9hZJ4ML._AC_SX444_SY639_QL65_.jpg,,$85.27,False,False,True
B082YG1L4B,SAMSUNG Galaxy A51 A515F 128GB DUOS GSM Unlocked Phone w/Quad Camera 48 MP + 12 MP + 5 MP + 5 MP (International Variant/US Compatible LTE) - Prism Crush Black,$269.96,$329.99,USD,4.3,4445,https://www.amazon.com/dp/B082YG1L4B,https://m.media-amazon.com/images/I/61pwpYcjYlL._AC_SX444_SY639_QL65_.jpg,,$269.96,False,True,True
B082T4F34B,"Samsung Galaxy S10e, 128GB, Prism Black - Unlocked (Renewed)",$129.95,,USD,4.3,13610,https://www.amazon.com/dp/B082T4F34B,https://m.media-amazon.com/images/I/71bK3oKRCOL._AC_SX444_SY639_QL65_.jpg,,$129.95,False,False,True
B09G984Z74,"Apple iPhone 13 Pro (512GB, Silver) [Locked] + Carrier Subscription","$1,299.00",,USD,,0,https://www.amazon.com/dp/B09G984Z74,https://m.media-amazon.com/images/I/617FFRO3vcL._AC_SX444_SY639_QL65_.jpg,,"$1,299.00",False,True,True
B0BMQTXV8W,Samsung Galaxy A04e 4G LTE 32GB+3GB Latin Specs (Only Tmobile/Metro/Mint US Market) 6.5&quot; Dual Sim 13MP Dual Camera SM-A042M/DS + (W/Fast Car Chager Bundle) (Black),$96.99,,USD,4.5,12,https://www.amazon.com/dp/B0BMQTXV8W,https://m.media-amazon.com/images/I/616EjNKGzVL._AC_SX444_SY639_QL65_.jpg,,$96.99,False,True,False
B0BTZRVWTF,SAMSUNG Galaxy A04 4G LTE (128GB + 4GB) Unlocked Global Worldwide (Only T-Mobile/Mint/Tello Metro USA Market) 6.5&quot; 50MP Dual Camera + (w/Fast Car Charger) (Black),$129.50,,USD,5,3,https://www.amazon.com/dp/B0BTZRVWTF,https://m.media-amazon.com/images/I/51cK+bA-tQL._AC_SX444_SY639_QL65_.jpg,,$129.50,False,True,False
B0BLZPQ5QG,"SAMSUNG Galaxy A04e (SM-A042M/DS) Dual SIM 32GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Light Blue",$110.99,,USD,4.3,40,https://www.amazon.com/dp/B0BLZPQ5QG,https://m.media-amazon.com/images/I/71Nxq2DASeL._AC_SX444_SY639_QL65_.jpg,,$110.99,False,False,False
B09MW19JW2,"SAMSUNG Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, 2022, Phantom Black",$849.99,,USD,4.6,1550,https://www.amazon.com/dp/B09MW19JW2,https://m.media-amazon.com/images/I/61U6oC65TTL._AC_SX444_SY639_QL65_.jpg,,$849.99,False,True,True
B0C3RZZZG5,SAMSUNG Galaxy A24 4G LTE (128GB + 4GB) Unlocked Worldwide Latin Version (Only T-Mobile/Mint/Metro USA Market) 6.5&quot; 50MP Triple Camera + (w/Fast 25w Wall Dual Charger) (Silver),$177.95,,USD,4.3,36,https://www.amazon.com/dp/B0C3RZZZG5,https://m.media-amazon.com/images/I/51lmvXapyhL._AC_SX444_SY639_QL65_.jpg,,$177.95,False,True,False
B08HKRVZ4W,"Samsung Galaxy Note 20 5G (128GB, 8GB) 6.7&quot; AMOLED+, Snapdragon 865, Global 5G VoLTE (Fully Unlocked for AT&amp;T, Verizon, Sprint, Metro) N981U (Mystic Bronze) (Renewed)",$279.99,,USD,4.2,2285,https://www.amazon.com/dp/B08HKRVZ4W,https://m.media-amazon.com/images/I/61SOUv7GCpL._AC_SX444_SY639_QL65_.jpg,,$279.99,False,False,True
B096YGNXZ5,"SAMSUNG Galaxy S21+ Plus G996U 5G | Fully Unlocked Android Cell Phone | US Version Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB - Phantom Black - (Renewed)",$270.00,,USD,4.1,811,https://www.amazon.com/dp/B096YGNXZ5,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_SX444_SY639_QL65_.jpg,,$270.00,False,False,True
B0BGYGFVBP,"iPhone 13 Pro Max, 512GB, Sierra Blue - Unlocked (Renewed Premium)","$1,065.00",,USD,4,1015,https://www.amazon.com/dp/B0BGYGFVBP,https://m.media-amazon.com/images/I/61i8Vjb17SL._AC_SX444_SY639_QL65_.jpg,,"$1,065.00",False,True,True
B0CB926S4G,Xiaomi Redmi 12C 4G LTE (128GB + 4GB) Factory Unlocked GSM 6.71&quot; 50MP Dual Camera (ONLY T-Mobile/Mint USA Market and Global GSM) + (w/Fast Car Charger Bundle) (Ocean Blue + Car Charger),$114.99,,USD,4.6,56,https://www.amazon.com/dp/B0CB926S4G,https://m.media-amazon.com/images/I/41XUT45dXlL._AC_SX444_SY639_QL65_.jpg,,$114.99,False,True,False
B08FRS8NPP,Samsung Galaxy S20+ 5G 128GB Fully Unlocked Smartphone (Renewed),$239.99,$467.99,USD,4.3,3975,https://www.amazon.com/dp/B08FRS8NPP,https://m.media-amazon.com/images/I/61Q9IXJ1zcS._AC_SX444_SY639_QL65_.jpg,,$239.99,False,False,True
B0775717ZP,"Apple iPhone 8, 64GB, Gold - Unlocked (Renewed)",$130.00,$139.00,USD,4.3,52910,https://www.amazon.com/dp/B0775717ZP,https://m.media-amazon.com/images/I/51fupva+E0L._AC_SX444_SY639_QL65_.jpg,,$130.00,False,True,True
B088YN4RFQ,SAMSUNG Galaxy A20 6.4&quot; 32GB GSM Unlocked 4G LTE Android Smartphone (Black),$159.72,,USD,3.6,113,https://www.amazon.com/dp/B088YN4RFQ,https://m.media-amazon.com/images/I/81RuCrOCftL._AC_SX444_SY639_QL65_.jpg,,$159.72,False,True,False
B08L9MY937,Samsung - Galaxy A71 A716U 5G Fully Unlocked 128GB - Prism Cube Black (Renewed),$170.00,,USD,4.2,1408,https://www.amazon.com/dp/B08L9MY937,https://m.media-amazon.com/images/I/61B8AZrmgjL._AC_SX444_SY639_QL65_.jpg,,$170.00,False,False,True
B09GBLFSB2,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Phantom Black (Renewed)",$349.99,$500.99,USD,4,996,https://www.amazon.com/dp/B09GBLFSB2,https://m.media-amazon.com/images/I/61E+6my831L._AC_SX444_SY639_QL65_.jpg,,$349.99,False,False,True
B0C63CFZ68,"SAMSUNG Galaxy Z Fold 5 Cell Phone, Factory Unlocked Android Smartphone, 512GB, Big 7.6” Screen for Streaming, Gaming, Dual App View, One-Hand Control, Hands-Free Use, US Version, 2023, Phantom Black","$1,619.99","$1,919.99",USD,3.3,9,https://www.amazon.com/dp/B0C63CFZ68,https://m.media-amazon.com/images/I/61A1RYHuSHL._AC_SX444_SY639_QL65_.jpg,,"$1,619.99",False,True,False
B08L34NZDM,"Samsung Galaxy S20 FE 5G, 128GB, Cloud Mint - Single SIM - Unlocked (Renewed)",$182.00,,USD,4.1,4731,https://www.amazon.com/dp/B08L34NZDM,https://m.media-amazon.com/images/I/61cNFRPvMUL._AC_SX444_SY639_QL65_.jpg,,$182.00,False,False,True
B0BV4N3VJZ,SAMSUNG Galaxy A04 4G LTE (64GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.5&quot; 50MP Dual Camera + (w/Fast Car Charger) (White),$107.95,,USD,3.6,27,https://www.amazon.com/dp/B0BV4N3VJZ,https://m.media-amazon.com/images/I/71NylkSF-zL._AC_SX444_SY639_QL65_.jpg,,$107.95,False,True,False
B0BVX8YJJ2,Xiaomi Redmi 12C 4G LTE (128GB + 4GB) Factory Unlocked GSM 6.71&quot; 50MP Dual Camera (ONLY T-Mobile/Mint USA Market) + (w/Fast Car Charger Bundle) (Graphite Gray),$114.70,,USD,4.7,3059,https://www.amazon.com/dp/B0BVX8YJJ2,https://m.media-amazon.com/images/I/51cU7HevYPL._AC_SX444_SY639_QL65_.jpg,,$114.70,False,True,False
B0C3KQH3DK,SAMSUNG Galaxy S23 Ultra 5G (SM-S918B/DS) Dual SIM 512GB ROM 12GB RAM GSM Factory Unlocked Global Model Mobile Cell Phone Cream,"$1,078.00",,USD,5,1,https://www.amazon.com/dp/B0C3KQH3DK,https://m.media-amazon.com/images/I/61LKCRtPhrL._AC_SX444_SY639_QL65_.jpg,,"$1,078.00",False,False,False
B082QPSB79,"Samsung Galaxy A50 US Version Factory Unlocked Cell Phone with 64GB Memory, 6.4&quot; Screen, Black, [SM-A505UZKNXAA] (Renewed)",$123.73,,USD,3.8,1609,https://www.amazon.com/dp/B082QPSB79,https://m.media-amazon.com/images/I/71en3ZM0i-L._AC_SX444_SY639_QL65_.jpg,,$123.73,False,False,True
B00SZ59XFA,"Samsung Galaxy Tab 4 (7-Inch, Black) (Renewed)",$80.00,$84.98,USD,3.9,595,https://www.amazon.com/dp/B00SZ59XFA,https://m.media-amazon.com/images/I/71Gym2hD+IL._AC_SX444_SY639_QL65_.jpg,,$80.00,False,True,True
B08L5NLF53,"Apple iPhone 12 Pro Max (128GB, Silver) [Locked] + Carrier Subscription","$1,099.00",,USD,4.3,272,https://www.amazon.com/dp/B08L5NLF53,https://m.media-amazon.com/images/I/71umuN8XVeL._AC_SX444_SY639_QL65_.jpg,,"$1,099.00",False,True,True
B0BY3G27VJ,SAMSUNG Galaxy A34 5G + 4G LTE (128GB + 6GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 120Hz 48MP Triple Camera + (25W Wall Charger) (Awesome Silver (SM-A346M)),$246.00,,USD,4.3,63,https://www.amazon.com/dp/B0BY3G27VJ,https://m.media-amazon.com/images/I/51ExLzIc3sL._AC_SX444_SY639_QL65_.jpg,,$246.00,False,True,False
B0C78D8V6Y,"SAMSUNG Galaxy A24 (SM-A245M/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Ring Grip Case Bundle) - No Warranty - (Black)",$189.99,,USD,3,3,https://www.amazon.com/dp/B0C78D8V6Y,https://m.media-amazon.com/images/I/51iSbEbPE1L._AC_SX444_SY639_QL65_.jpg,,$189.99,False,True,False
B0BWS91HB9,SAMSUNG Galaxy A34 5G + 4G LTE (256GB + 8GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 120Hz 48MP Triple Camera + (25W Wall Charger) (Awesome Silver (SM-A346M/DSN)),$279.50,,USD,4.5,636,https://www.amazon.com/dp/B0BWS91HB9,https://m.media-amazon.com/images/I/51ExLzIc3sL._AC_SX444_SY639_QL65_.jpg,,$279.50,False,True,False
B09TPY8MJS,"Samsung Galaxy Z Flip 3 Flip3 5G Fully Unlocked Android Cell Phone US Version Smartphone Flex Mode, Intuitive Camera Compact - (Renewed) (128GB, Cream)",$350.00,$369.49,USD,4,575,https://www.amazon.com/dp/B09TPY8MJS,https://m.media-amazon.com/images/I/51-CRzg9HeL._AC_SX444_SY639_QL65_.jpg,,$350.00,False,False,True
B079JLWJK1,SAMSUNG Galaxy S9+ Factory Unlocked Smartphone 64GB - Coral Blue - US Version [SM-G965UZBAXAA],$229.90,,USD,4.4,8480,https://www.amazon.com/dp/B079JLWJK1,https://m.media-amazon.com/images/I/814LT0LzEPL._AC_SX444_SY639_QL65_.jpg,,$229.90,False,True,True
B0C63GXC5L,"SAMSUNG Galaxy Z Flip 5 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Compact, Foldable Design, One-Hand Control, Best Selfies, Full Cover Screen, Hands-Free Use, US Version, 2023, Lavender",$799.99,$999.99,USD,3.8,4,https://www.amazon.com/dp/B0C63GXC5L,https://m.media-amazon.com/images/I/61IqkfGCw5L._AC_SX444_SY639_QL65_.jpg,,$799.99,False,False,False
B0BY3FDC4F,SAMSUNG Galaxy A54 5G + 4G LTE (128GB + 6GB) Unlocked Worldwide Dual Sim (Only T-Mobile/Mint/Metro USA Market) 6.4&quot; 120Hz 50MP Triple Cam + (25W Wall Charger) (Awesome White (SM-A546M)),$319.50,,USD,4.1,224,https://www.amazon.com/dp/B0BY3FDC4F,https://m.media-amazon.com/images/I/514VDFqf+8L._AC_SX444_SY639_QL65_.jpg,,$319.50,False,True,False
B09HY6N45T,SAMSUNG Galaxy A02s SM-A025V 32GB Android Smartphone Verizon Locked - Black - (Renewed),$74.00,,USD,4,122,https://www.amazon.com/dp/B09HY6N45T,https://m.media-amazon.com/images/I/51-5SZLawVL._AC_SX444_SY639_QL65_.jpg,,$74.00,False,True,True
B0BSLR2L5R,"SAMSUNG Galaxy A54 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 128GB w/ 6.4” Fluid Display Screen, Hi Res Camera, Long Battery Life, Refined Design, US Version, 2023, Awesome Black",$449.99,,USD,4.2,393,https://www.amazon.com/dp/B0BSLR2L5R,https://m.media-amazon.com/images/I/61MEp5HIdBL._AC_SX444_SY639_QL65_.jpg,,$449.99,False,True,False
B0C34C4W27,SAMSUNG Galaxy A14 5G + 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Tello USA Market) 1 Year Warranty Latin America 6.6&quot; 50MP Triple Camera + (15W Wall Charger) (Silver),$186.00,,USD,4.2,82,https://www.amazon.com/dp/B0C34C4W27,https://m.media-amazon.com/images/I/61u45AnjCfL._AC_SX444_SY639_QL65_.jpg,,$186.00,False,True,False
B07C659R8F,"Samsung Galaxy S9, 64GB, Coral Blue - Fully Unlocked (Renewed)",$129.99,$258.75,USD,4.3,2615,https://www.amazon.com/dp/B07C659R8F,https://m.media-amazon.com/images/I/81w7ZiXXQ3L._AC_SX444_SY639_QL65_.jpg,,$129.99,False,False,True
B0BGQSV8JL,"iPhone 13 Mini, 128GB, Midnight - Unlocked (Renewed Premium)",$509.00,$549.99,USD,4.3,212,https://www.amazon.com/dp/B0BGQSV8JL,https://m.media-amazon.com/images/I/61g+McQpg7L._AC_SX444_SY639_QL65_.jpg,,$509.00,False,True,True
B0BH4HDWL7,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM,32GB + 3GB, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - No Warranty - (White)",$98.50,,USD,3.9,4,https://www.amazon.com/dp/B0BH4HDWL7,https://m.media-amazon.com/images/I/81WXo6C1wqL._AC_SX444_SY639_QL65_.jpg,,$98.50,False,True,False
B0BTZ7Y72K,"SAMSUNG Galaxy A14 (SM-A145P/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - No Warranty - Black",$139.99,$147.99,USD,4,29,https://www.amazon.com/dp/B0BTZ7Y72K,https://m.media-amazon.com/images/I/81L701E6piL._AC_SX444_SY639_QL65_.jpg,,$139.99,False,True,False
B09KMH4G81,Samsung Galaxy A42 5G 128GB Prism Dot Black for Verizon (Renewed),$129.95,,USD,4.2,295,https://www.amazon.com/dp/B09KMH4G81,https://m.media-amazon.com/images/I/31r31kHTwDL._AC_SX321_SY462_QL65_.jpg,,$129.95,False,False,True
B0C6NCFPKN,"SAMSUNG Galaxy A24 Dual SIM (128GB, 4GB) 6.5&quot; 90Hz AMOLED, Octa-Core (6nm), 50MP Triple Camera, 4G Volte (GSM Unlocked for T-Mobile, Metro, Global) International Model A245M/DSN (w/ 256GB SD, Silver)",$189.99,$199.99,USD,2.1,3,https://www.amazon.com/dp/B0C6NCFPKN,https://m.media-amazon.com/images/I/51lmvXapyhL._AC_SX444_SY639_QL65_.jpg,,$189.99,False,True,False
B0BTYVNQG6,"SAMSUNG Galaxy S23 Ultra Cell Phone, Factory Unlocked Android Smartphone, 1TB Storage, 200MP Camera, Night Mode, Long Battery Life, S Pen, US Version, 2023 Phantom Black (Black) (Phantom Black)",,,,4.5,59,https://www.amazon.com/dp/B0BTYVNQG6,https://m.media-amazon.com/images/I/51noqYKjciL._AC_SX444_SY639_QL65_.jpg,,,False,False,False
B0C9GJ5DYX,Xiaomi Redmi 12 4G LTE (128GB + 4GB) Factory Global Unlocked 6.67&quot; 50mp Triple Camera (Tmobile Mint Tello Global) + Extra (w/Fast 51W Dual USB Car Charger Bundle) (Sky Blue + Car Charger),$149.00,,USD,4.4,43,https://www.amazon.com/dp/B0C9GJ5DYX,https://m.media-amazon.com/images/I/61vzO5p1bHL._AC_SX444_SY639_QL65_.jpg,,$149.00,False,True,False
B0B97Z7H3P,SAMSUNG Galaxy S20 FE 5G 128GB Cloud Red - Verizon (Renewed),$179.00,$215.37,USD,3.9,45,https://www.amazon.com/dp/B0B97Z7H3P,https://m.media-amazon.com/images/I/71EScc4pOQL._AC_SX444_SY639_QL65_.jpg,,$179.00,False,False,True
B0BPDFV3ML,"SAMSUNG Galaxy A04 (SM-A045F/DS) Dual SIM 64GB/ 4GB, 6.5&quot; GSM Unlocked, International Version (32GB SD Card Bundle) - Green",$113.00,,USD,5,1,https://www.amazon.com/dp/B0BPDFV3ML,https://m.media-amazon.com/images/I/61jgjQPSdBL._AC_SX444_SY639_QL65_.jpg,,$113.00,False,True,False
B08NFCZGJF,"Samsung Galaxy A01 SM-A015A 16GB 5.7” Single-SIM Android Smartphone (Renewed) (Black, GSM Unlocked)",$93.98,,USD,3.9,288,https://www.amazon.com/dp/B08NFCZGJF,https://m.media-amazon.com/images/I/61GLRHoIvAL._AC_SX444_SY639_QL65_.jpg,,$93.98,False,True,True
B0BYLJXZMQ,"Apple iPhone 14 Pro, 128GB, Silver - Unlocked (Renewed Premium)","$1,060.00",,USD,3.7,41,https://www.amazon.com/dp/B0BYLJXZMQ,https://m.media-amazon.com/images/I/51xiCpbirGL._AC_SX444_SY639_QL65_.jpg,,"$1,060.00",False,True,True
B0C5Z4QPZH,"SAMSUNG Galaxy A14 5G Dual SIM (128GB, 4GB) 6.6&quot; 90Hz Display, Octa-Core, 50MP Triple Camera, 4G Volte (GSM Unlocked for T-Mobile, Metro, Global) International Model A146M/DS (w/ 256GB SD, Black)",$194.00,,USD,4.4,29,https://www.amazon.com/dp/B0C5Z4QPZH,https://m.media-amazon.com/images/I/51frgFA0pzL._AC_SX444_SY639_QL65_.jpg,,$194.00,False,True,False
B084GT5HWY,"Apple iPhone 11 Pro Max [256GB, Silver] + Carrier Subscription [Cricket Wireless]","$1,149.00",,USD,3.8,65,https://www.amazon.com/dp/B084GT5HWY,https://m.media-amazon.com/images/I/81hA4nb-+qL._AC_SX444_SY639_QL65_.jpg,,"$1,149.00",False,True,True
B07PLLZRHC,Samsung Galaxy J7 Star J737T 5.5&quot; T-Mobile 32GB Android 13MP - Silver (Renewed),$112.69,,USD,4.1,176,https://www.amazon.com/dp/B07PLLZRHC,https://m.media-amazon.com/images/I/51k+lnhqMhL._AC_SX444_SY639_QL65_.jpg,,$112.69,False,True,True
B0C2846P86,SAMSUNG Galaxy A24 4G LTE (128GB + 4GB) Unlocked Worldwide Latin Version (Only T-Mobile/Mint/Metro USA Market) 6.5&quot; 50MP Triple Camera + (w/Fast 25w Wall Dual Charger) (Silver),$181.50,,USD,4.5,17,https://www.amazon.com/dp/B0C2846P86,https://m.media-amazon.com/images/I/71YgPPEwFeL._AC_SX444_SY639_QL65_.jpg,,$181.50,False,True,False
B0C2G7GQ6H,SAMSUNG Galaxy A54 5G + 4G LTE (256GB + 8GB) Unlocked Worldwide Dual Sim 6.4&quot; 120Hz 50MP Triple Cam - (Black),$378.00,$409.99,USD,3.8,119,https://www.amazon.com/dp/B0C2G7GQ6H,https://m.media-amazon.com/images/I/616KYKmcp8L._AC_SX444_SY639_QL65_.jpg,,$378.00,False,False,False
B09598JR5G,"Samsung Galaxy A51 128GB 6.5&quot; 4G LTE Unlocked, Black (Renewed)",$142.99,$279.00,USD,3.5,177,https://www.amazon.com/dp/B09598JR5G,https://m.media-amazon.com/images/I/61tB+H2nk6L._AC_SX444_SY639_QL65_.jpg,,$142.99,False,False,True
B07Z3XZDT5,"Samsung Galaxy Note 10, 256GB, Aura Black - Fully Unlocked (Renewed)",$229.95,,USD,4.2,6813,https://www.amazon.com/dp/B07Z3XZDT5,https://m.media-amazon.com/images/I/519l80S-uLL._AC_SX444_SY639_QL65_.jpg,,$229.95,False,False,True
B08PMLLQ6P,"Samsung Galaxy A71 5G (128GB, 6GB) 6.7&quot; AMOLED+, Snapdragon 765G, 4500mAh Battery, Global 5G Volte GSM AT&amp;T Unlocked (T-Mobile, Metro, Straight Talk) US Warranty A716U (Prism Cube Black)",$299.00,,USD,3.7,146,https://www.amazon.com/dp/B08PMLLQ6P,https://m.media-amazon.com/images/I/61kx4uQ9c-L._AC_SX444_SY639_QL65_.jpg,,$299.00,False,True,False
B07ZPJW2XH,"Apple iPhone 11, 64GB, White - Fully Unlocked (Renewed)",$304.00,,USD,4.3,41955,https://www.amazon.com/dp/B07ZPJW2XH,https://m.media-amazon.com/images/I/31P-qsStXEL._AC_SX444_SY639_QL65_.jpg,,$304.00,True,False,True
B07RL93F7T,SAMSUNG Galaxy A50 SM-A505G 64GB 4GB RAM 25 MP 6.4&quot; Factory Unlocked- Black (Renewed),$129.96,$299.99,USD,4.1,903,https://www.amazon.com/dp/B07RL93F7T,https://m.media-amazon.com/images/I/71aVjicqCGL._AC_SX444_SY639_QL65_.jpg,,$129.96,False,False,True
